d_4_12,d_16_20,C
0.0419486801215296,0.0277534673900873,z
0.0408696939000385,0.0243473804597719,z
0.0388011855741393,0.0287491491271516,z
0.0368137496416678,0.028934930889707,z
0.0330229343706519,0.0305480840371859,z
0.0378023033195547,0.0296317532409797,z
0.0380406071278494,0.0293431365748666,z
0.0469959884712194,0.0310574431930597,z
0.0316112817737356,0.0335707600665775,z
0.0371280011082106,0.0313031065563417,z
0.0383171828466677,0.0348180617112345,z
0.0537973684152631,0.0351413637948097,z
0.0619070047078918,0.0355819593420004,z
0.0415940832247642,0.0345470649669082,z
0.0419688139475218,0.0361879808909132,z
0.0398400996928173,0.0336306622039107,z
0.0420728188045545,0.035508989934025,z
0.0368611351392894,0.0333647671195969,z
0.0365159908768861,0.0342194941958349,z
0.033301525290336,0.0292021802992822,z
0.0340229293049207,0.0292602124770266,z
0.0275157467820251,0.0317575182569095,z
0.040512823519458,0.0300860951395584,z
0.0362769478032165,0.0311719972653697,z
0.0420914728994146,0.0294408623059328,z
0.0377622951753771,0.0335298078597324,z
0.036580595663535,0.0331905290300396,z
0.044000364190348,0.0305324859124609,z
0.03115419559851,0.0376377047076447,z
0.0427077805823068,0.0291800678610431,z
0.0416847897413281,0.033225324237433,z
0.0384913037823693,0.030997123976127,z
0.0366085597869443,0.031323204567658,z
0.0417131636116633,0.0292742296073505,z
0.0457186089967652,0.0270947136184092,z
0.0441758776506394,0.0270102690513004,z
0.0390631587274975,0.0305967938922252,z
0.0427942594284857,0.029603016711137,z
0.0381972228235732,0.0277025919774074,z
0.0405033370560573,0.0287872446852284,z
0.0388309866443973,0.0286022860652911,z
0.0412189781035813,0.026997866948503,z
0.0409502492430453,0.0263217730155861,z
0.0424107186448574,0.0303921112329421,z
0.038196731138765,0.0292238782563902,z
0.0389195617510929,0.0270660634580643,z
0.0438430107576864,0.0275670783182012,z
0.041085424096943,0.0286427244416563,z
0.0452849986664108,0.0285120011989911,z
0.0450939737203404,0.0266882153026872,z
0.0667485742965793,0.033644041289199,z
0.0590249656544517,0.0292849236536683,z
0.0694629019806543,0.0331707312585299,z
0.0531344180647394,0.0290677766412226,z
0.0510789384437217,0.0295280151508041,z
0.061242012158573,0.0338604375902711,z
0.058388377349422,0.0343079863548198,z
0.0637088272597119,0.0316889120621572,z
0.065834478934544,0.0359189939641791,z
0.0594498609442511,0.0326248063376722,z
0.0630734393489576,0.0332568767597823,z
0.0633036823247958,0.0326644636300409,z
0.053423148044203,0.0337532723648649,z
0.0560709872046985,0.0333734091177021,z
0.0617692580024057,0.0313872480960889,z
0.0563828448600898,0.0325249621993696,z
0.0527156926459759,0.0323653024786793,z
0.0549043927859549,0.0330805856432454,z
0.0586207829075799,0.033348869871189,z
0.0605015785077993,0.0357576605020687,z
0.0509190391321327,0.0353436538232222,z
0.0526717217316153,0.0307866321719552,z
0.0487023460543888,0.0324157862994345,z
0.0498967358786011,0.0309982947456714,z
0.0467880535966031,0.0316487907435021,z
0.0473541172809681,0.0339367021905758,z
0.0455623909659403,0.0355048811251702,z
0.0407712246231828,0.0358012363140717,z
0.0362477729051476,0.0348561102562511,z
0.0392108116597497,0.0354093463971145,z
0.0399179618098974,0.0395032195393732,z
0.029396505177126,0.0393070457826005,z
0.0391389291913164,0.0374763054391157,z
0.0308985250134823,0.0375015710547126,z
0.0279178500490154,0.0382709031092668,z
0.0252688108721944,0.039604712765579,z
0.0312855363486404,0.0371526867280677,z
0.0384462688463665,0.0391337366871593,z
0.0374297651603799,0.0381993888934245,z
0.0530698536455067,0.0384222401223259,z
0.0490214718960014,0.0374231554316604,z
0.0403901969290876,0.0388811942605219,z
0.0606324492964395,0.0421651452418385,z
0.0629262755942406,0.039217545051295,z
0.0607887177608855,0.0405149871990823,z
0.0515780279179453,0.0374119113274021,z
0.0624256212190566,0.0436878501603193,z
0.0629365907205681,0.0402976314824073,z
0.055193721638745,0.041386803700887,z
0.0542043463094142,0.0423535220654216,z
0.0539787565322929,0.0430637580232905,z
0.0458608964436227,0.0432653847095448,z
0.0457607270381298,0.0415587458272485,z
0.0454445739136867,0.0394926669807515,z
0.0440381520545874,0.0415017808343463,z
0.0475065364890808,0.0424386341035495,z
0.052861008730769,0.042466469418712,z
0.0522292586450318,0.0419770735999443,z
0.0524741193195223,0.0421354289495257,z
0.045486411631266,0.0442656820825049,z
0.0519089733421481,0.0416871565139007,z
0.0369202504517711,0.0405491241094371,z
0.0490843164190381,0.0400174320723029,z
0.0392843898090713,0.0385690088201826,z
0.0428737081423081,0.0423448376238716,z
0.0346250363900167,0.0392950217065877,z
0.0402162701650137,0.0392522712502929,z
0.0319136477322802,0.0359534708339489,z
0.037512993349118,0.0364063590142884,z
0.0408603263945483,0.0376406470653052,z
0.0392805965852218,0.0372640344729865,z
0.0412212603906708,0.0388910370296019,z
0.039169014000708,0.0368300490987768,z
0.0391849685857084,0.0370701814453199,z
0.0470604064743948,0.0392132770129783,z
0.0409949661758992,0.0371808215597992,z
0.0450254038602035,0.0352831337282775,z
0.0330193141865888,0.0353307431040798,z
0.0385527450809946,0.0369801473193321,z
0.0354965096742057,0.0375878679958989,z
0.0380354963881983,0.0375911022178917,z
0.0326238452031715,0.0361372816031066,z
0.0263773678142988,0.0356020733121101,z
0.0333407277033255,0.0348497982266452,z
0.0414391274369258,0.0318574319187976,z
0.032780511384519,0.0324328237342807,z
0.035101382550873,0.037587040268344,z
0.03383573445935,0.0343298031925711,z
0.0400636085656913,0.0326461317420525,z
0.0289197427294953,0.0388528877722794,z
0.0307689200574172,0.0432601731217166,z
0.043122281046517,0.0426404303237401,z
0.0433240821749289,0.0358886034368072,z
0.0470793553041279,0.0361431688636449,z
0.0461784039086688,0.0414455081990728,z
0.0507342831567099,0.0383610817340724,z
0.0499032940073402,0.0432803242869632,z
0.0523895031751521,0.0415457541352637,z
0.0531765915972745,0.0413456439564182,z
0.0572408500838347,0.0360747308332454,z
0.06691046159762,0.0318568501114103,z
0.0668033040799582,0.0302765853542316,z
0.0662023554655498,0.0336484318762953,z
0.0706511400009479,0.0280996615007119,z
0.0684505417763556,0.0276356817711355,z
0.0707011479674069,0.0296216406297066,z
0.0673026305681336,0.0325013268970217,z
0.0658501666838561,0.0312830125674415,z
0.0751037529471506,0.0290955653143482,z
0.0754198808517341,0.0285002667170497,z
0.0792840867107707,0.0301937898442366,z
0.075407879752594,0.029745509394103,z
0.0743895529918604,0.0279889169673659,z
0.0735548127058113,0.0267418259437054,z
0.0658247815235191,0.0310641282098352,z
0.0708051524591949,0.0278010920885608,z
0.0680409450074935,0.0310524405667823,z
0.0802714018049566,0.0324733656451023,z
0.0739486741936108,0.031287492680438,z
0.0808281027256508,0.0304214221483293,z
0.0814392075971882,0.0323087461485912,z
0.0937440275406177,0.0297683580764927,z
0.0833350472840147,0.0341092826911668,z
0.0717623185550543,0.0267756528187058,z
0.073883744254321,0.0290064062279419,z
0.0764828566207719,0.0303857705871677,z
0.0760075742049341,0.0303921247374128,z
0.082928151649727,0.0260916384618898,z
0.0811150028333225,0.0261114550151758,z
0.082008764150026,0.0304343398751645,z
0.0885159162099968,0.0309542935618383,z
0.0904126526500101,0.0292641132786444,z
0.084189397142015,0.0296715219140097,z
0.0847129729943961,0.0280237319535805,z
0.0872858633171409,0.0302786487330839,z
0.0934644237539565,0.0274841481556544,z
0.0907503711994813,0.0288677071044379,z
0.0946458491973962,0.0279259473228606,z
0.0885687715239077,0.0330081884324548,z
0.0907480290732309,0.0285001969251026,z
0.0789588597699516,0.0289716026746745,z
0.0857972701998227,0.0296398183892138,z
0.0902929898905589,0.0295415812744775,z
0.0896402386598831,0.0290428325342721,z
0.1040878423083555,0.0295040881763636,z
0.0979453473831842,0.0273489230285068,z
0.103818055741484,0.0288720333668689,z
0.0978048048868488,0.0295386669089312,z
0.1118589183810343,0.0314200614934686,z
0.1085881019166467,0.0276790148984675,z
0.1101579125942008,0.0289560983646634,z
0.1108396882039641,0.0297995618617545,z
0.1117945865596601,0.0271106800688212,z
0.1151138410569837,0.0258585271948579,z
0.1154264530447534,0.0261780754599071,z
0.1183139975727162,0.0262353449045208,z
0.1161290431961765,0.0279505674441833,z
0.1131807376488596,0.0254529135154185,z
0.1218927027815758,0.0280435722845406,z
0.1155605198982502,0.0280911000376072,z
0.125090658841692,0.0295814994493377,z
0.1164212497614571,0.028847132834398,z
0.1243790234716485,0.0308976622068153,z
0.1192164288667629,0.0303653467234928,z
0.1243063493039304,0.0303016342417388,z
0.1249103982472475,0.0293827262226661,z
0.1290138056979024,0.0331182940015694,z
0.1232084212236374,0.0281473156952197,z
0.1263943858902789,0.0338748064433588,z
0.1271648846944467,0.0335525313098587,z
0.1334325151730468,0.035659619955772,z
0.1325370866028648,0.0370068798523747,z
0.1294562946781775,0.035684971091951,z
0.1292867805593872,0.0297719848819668,z
0.1289737780155457,0.0297880768248932,z
0.1256897546134606,0.0273863580957208,z
0.1330779674158207,0.0296084484733135,z
0.1238915003909183,0.0294576341348509,z
0.1241407271830585,0.0335112930373883,z
0.1294316912664835,0.0307601365484005,z
0.1297417428179164,0.0304717503791027,z
0.1321044409104361,0.0311407003327833,z
0.1018588081896057,0.0282251030240777,z
0.1044495654757659,0.0299947365791772,z
0.098804636376055,0.0251468063927647,z
0.0950445047401599,0.0241127067849511,z
0.0868927829988238,0.0274462718945365,z
0.0868651744608632,0.027973456786284,z
0.0831858308551564,0.0299516759142409,z
0.0794112499833258,0.0307770800283554,z
0.0866946663571886,0.0285114464985022,z
0.0767659939812839,0.027434596367045,z
0.0866170311317803,0.0281301801827098,z
0.0901845475866626,0.0284414231652802,z
0.0877685908327549,0.0282388919075236,z
0.0897643656974788,0.028817318578265,z
0.0890064579642336,0.0273326270032039,z
0.0969422404211365,0.0268805603452373,z
0.091267837943521,0.0264693571121899,z
0.072283674669503,0.0313080106474073,z
0.0904108731142717,0.0282254721474724,z
0.0771471642682027,0.0261961570306169,z
0.091585475375636,0.0296946640556421,z
0.0940397172485996,0.0332899151933568,z
0.0818846195359613,0.0279150307118521,z
0.094091565029925,0.0320302229115862,z
0.0768103082292175,0.0297163154875186,z
0.0889658433662468,0.0344971063824467,z
0.0764906894656634,0.0342096646941448,z
0.0852353242577266,0.0330835280096315,z
0.0896610198462702,0.0308502897945584,z
0.0826525817989098,0.0299684816216256,z
0.0903438638452821,0.0293056956136199,z
0.0776205336952035,0.0294629458318567,z
0.0827504444568971,0.031668390114492,z
0.0733928665286504,0.0291062576813675,z
0.0697077060522626,0.0303216433514061,z
0.0469687073104914,0.1014950797909422,z
0.0784138381835969,0.0359902057635742,z
0.0570789246837691,0.0347601337285859,z
0.0560860689571327,0.0318806909388235,z
0.0605652841015276,0.03268822624041,z
0.0577902888445382,0.0316342465543686,z
0.0579038397651336,0.0308125179910331,z
0.0513722850012433,0.0317299524775929,z
0.0580468617070065,0.0352757650842751,z
0.0668742796519126,0.0331313982547283,z
0.0639951747992317,0.0329001510713982,z
0.0652453679470307,0.0338599124451926,z
0.0706057969791011,0.0331010201291636,z
0.0655073619009065,0.0351645623070146,z
0.0599297375322501,0.0327693639743457,z
0.0673279194131374,0.0328166686412416,z
0.069651781462231,0.0343553143584485,z
0.0707751631104574,0.0345484388590512,z
0.0666378776974154,0.0339671118430549,z
0.0742385960407585,0.0328868957512559,z
0.0708266844733619,0.0310851663918791,z
0.0716827419624406,0.0340348707079631,z
0.0747381863099626,0.0354800567474253,z
0.0720412057234893,0.0327729684407125,z
0.0761016778495912,0.0352202937515177,z
0.0673195718961958,0.0358468914738805,z
0.0736185067383325,0.0309487477643366,z
0.0697657034666835,0.0358088829526479,z
0.0767711373435819,0.0358691712968296,z
0.0725361218740482,0.0351350519505919,z
0.0708300228946553,0.035728112206988,z
0.0696664585142518,0.0359877442537433,z
0.0659891250808277,0.0363835097343161,z
0.0658632638743935,0.035661581945662,z
0.0713110936036602,0.0334317139680424,z
0.0729886573605846,0.033439090303718,z
0.071517234788706,0.0329346088029318,z
0.0799366687395485,0.0329914183293451,z
0.0825455413057736,0.0342722631912255,z
0.0711649792708752,0.0215150202763545,z
0.0771644342917815,0.0312690044456318,z
0.07587516450824,0.0295111216336,z
0.0762474916299243,0.0308227783145567,z
0.0830254458096847,0.0306750544146326,z
0.0774832965312889,0.0309383611011704,z
0.0796227714649165,0.0355603176280658,z
0.0664038217802834,0.0330269613744804,z
0.0700145150521631,0.0296151684394319,z
0.0785558876104354,0.0274767458539312,z
0.0790070810118204,0.0299378592107341,z
0.0749146713436696,0.0356348003571792,z
0.1859615960667538,0.0354537451267883,r
0.1859640311402565,0.0335424986064187,r
0.1871260501866075,0.0318671595105271,r
0.1846963868861804,0.033969209555595,r
0.1847729747989603,0.0333580493168283,r
0.1866187747768692,0.034920153463028,r
0.1870399225595443,0.0345444587872486,r
0.1855368409558629,0.0334295713044325,r
0.1851623145909127,0.031210168960735,r
0.1866162287182861,0.0355734370582082,r
0.1861024645426908,0.0334486530336718,r
0.1872732327779002,0.0327417481200419,r
0.186804613093262,0.0327695935871752,r
0.1847851342918128,0.0312414228431553,r
0.1895760672952595,0.0342414171506966,r
0.1886494783625621,0.0312907731181282,r
0.190286072783394,0.0303367406712834,r
0.1903373536703435,0.0279080448150962,r
0.1909970603639722,0.0290187851598534,r
0.1892421228310038,0.0288437591654674,r
0.1894166470168096,0.0289670040863969,r
0.1897464692049897,0.0317921016026279,r
0.1891251174488274,0.0320341259334317,r
0.1883359912771058,0.03211626782361,r
0.1905552359380512,0.0308456978356863,r
0.1917686598639157,0.031236290300022,r
0.1870662178314344,0.0295205178065637,r
0.1909376276125758,0.0299648443016313,r
0.1903512359794713,0.0306559205609915,r
0.1913865891397202,0.0295009499137787,r
0.1890904510759586,0.0279461078637874,r
0.1917691511208202,0.0294383975545688,r
0.1926000476482196,0.027204811267461,r
0.1938055093047356,0.026854697385502,r
0.1963749879106497,0.0274974419721729,r
0.19796867009085,0.0260535073853531,r
0.1987883889942034,0.0273369333721521,r
0.1998849553701203,0.0236781127873975,r
0.2005899007639423,0.025061297741944,r
0.1990128614805494,0.02508520102041,r
0.2006999032458152,0.0251269307023222,r
0.2029398733781029,0.0268003913869209,r
0.2038470756389227,0.0292825474440261,r
0.2076335602746452,0.0276390728460291,r
0.2131585277608382,0.0246765636263761,r
0.2114198851396768,0.0245921561780126,r
0.2100727607072909,0.0226791896269327,r
0.2111469825034148,0.026084624545524,r
0.2108894386726128,0.0259357425937428,r
0.214974590143297,0.0244195395695519,r
0.2113978687641192,0.0267298986386683,r
0.2179068639796564,0.0250714372192875,r
0.2185430963131738,0.0256136274180249,r
0.2199018636910424,0.0273860866100043,r
0.2185583856721983,0.0270001747095367,r
0.2263775800024419,0.0254953539990594,r
0.2270532968950153,0.0245582716234294,r
0.2214149890945009,0.0256714954071338,r
0.2278816562462093,0.0232397171080834,r
0.2284294158583303,0.023923582313522,r
0.225279513444278,0.0246176796693236,r
0.2212535597759591,0.026047069787232,r
0.2226821141993624,0.0270640819979465,r
0.2255008979766346,0.0260839984552654,r
0.2154098733720282,0.02943054521059,r
0.2186174184223271,0.0306116992342549,r
0.213616466021531,0.0361300884273148,r
0.2105639817606102,0.03927248782103,r
0.2118854271068413,0.039975074439081,r
0.2099949348639468,0.0388878570742605,r
0.2109080531184851,0.0387179989321131,r
0.2116841796702468,0.0363224982222724,r
0.2135482537624588,0.0352723162223413,r
0.2101475914721388,0.0373237811614118,r
0.2111678514449274,0.0378804624312575,r
0.2124574576538133,0.0349962761245653,r
0.2151980045438676,0.0344903461588013,r
0.21382183887152,0.0354506820264132,r
0.2113450971738933,0.0360140912834544,r
0.2102441614174039,0.0369397306279696,r
0.2129339465991944,0.0371889708994071,r
0.2175013683522626,0.0357876674508543,r
0.2176789609186402,0.0391297192062375,r
0.2185410232383835,0.0387854451452894,r
0.2203066568630957,0.0379982136374848,r
0.2194210998961846,0.037839237146438,r
0.2216409721120236,0.0391298407861876,r
0.2176336326533875,0.0408462214675884,r
0.22752475624086,0.0371579500406876,r
0.2218527199698958,0.038309435337834,r
0.2214744938047669,0.0372130426125498,r
0.222398255887761,0.0371355957974221,r
0.2255418537619795,0.0386157080371793,r
0.2265224306665477,0.0377089458094299,r
0.2290298500099652,0.0372402438606582,r
0.2310335452593324,0.0371972334782531,r
0.2289379942897209,0.037918244773817,r
0.2311957146788252,0.0361663822125024,r
0.2333828033180038,0.0378969829655757,r
0.2312146068937965,0.0370698121308177,r
0.2323462326741549,0.0376059964700044,r
0.2347154354817882,0.0364267399652893,r
0.2334977240530271,0.0378269755146609,r
0.2395449454926869,0.0356366269383049,r
0.2415926870908211,0.0344654002300221,r
0.2467983806119395,0.0312272022338202,r
0.2393020973779852,0.0317756229706209,r
0.2401383861598528,0.0319927866165721,r
0.243927495899917,0.0332582289316231,r
0.2392059008559096,0.0343614506223961,r
0.2405404481164334,0.0331775395223538,r
0.2407190500888215,0.0329492274334496,r
0.2305754866477073,0.0361549694679153,r
0.242011978499697,0.0331849716468827,r
0.24449045151925,0.032656770353877,r
0.241857248331245,0.0332612064184965,r
0.2450069917348167,0.0338358971729945,r
0.2482049206970998,0.0346894223525225,r
0.2484717743241202,0.0354319938412026,r
0.2457875513389974,0.0330550931608685,r
0.2516938511647194,0.0313766033340557,r
0.2500352917462816,0.033992924229129,r
0.2458209856472231,0.0359920165513844,r
0.2438148604252832,0.0353904792024314,r
0.2545257053109512,0.0333955082496841,r
0.2583161478732635,0.0324416355277013,r
0.2591060461377528,0.0352297502639347,r
0.2634773858428006,0.03056706127393,r
0.2636638279226069,0.0330289426270079,r
0.2657822394980793,0.0333794887583411,r
0.2716269155265821,0.0308902296328612,r
0.2663849984362813,0.0329202172881686,r
0.2646654777635024,0.0333394263678646,r
0.2655401741725915,0.0341252016873463,r
0.2725996244843899,0.0315274189293697,r
